id,title,overview,release_date,poster_path,youtube_trailer_id,vote_average,vote_count
14256,Winter Passing,"Actress Reese Holden has been offered a small fortune by a book editor if she can secure for publication the love letters that her father, a reclusive novelist, wrote to her mother, who has since passed away. Returning to Michigan, Reese finds that an ex-grad student and a would-be musician have moved in with her father, who cares more about his new friends than he does about his own health and well-being.",2006-02-07,/uNAiNCHd7015BzeNggoRiTT4abf.jpg,aAd7krUOJJg,6.0,128
9036,Eight Below,"In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission.",2006-02-17,/39hR806Me4wI42LCFcK2LBiCRGW.jpg,HRQ1JeRieCQ,7.0,1804
10073,Date Movie,"Spoof of romantic comedies which focuses on a man, his crush, his parents, and her father.",2006-02-17,/xjLK0EmD0MAM7B049SRCUQaqkdL.jpg,23QoNhfK_qg,4.3,1037
7304,Running Scared,"A low-ranking thug is entrusted by his boss to dispose of a gun that killed corrupt cops, but things spiral out of control when the gun ends up in wrong hands.",2006-01-06,/f2LU6M8wFmt6G1fzv9JFWbIkRd9.jpg,bBboyvN3s-o,7.0,1137
9920,Ultraviolet,"In the late 21st century, a subculture of humans have emerged who have been modified genetically by a vampire-like disease, giving them enhanced speed, incredible stamina and acute intelligence. As they are set apart from ""normal"" and ""healthy"" humans, the world is pushed to the brink of worldwide civil war  aimed at the destruction of the ""diseased"" population. In the middle of this crossed-fire is - an infected woman - Ultraviolet, who finds herself protecting a nine-year-old boy who has been marked for death by the human government as he is believed to be a threat to humans.",2006-03-03,/27OzQ2BBahQHYPiPEAXRXMbhnPQ.jpg,3O79UT32DzY,5.2,1704
10025,Just My Luck,"Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his.",2006-05-12,/wWpqG3zrrPZhvNLflYJdbW1NgY3.jpg,rkJInkePtOY,6.2,1997
9682,Pulse,"When the dead discover a means to contact the living through electronic devices, cellphones and computers become open gateways to monstrosities and destruction.",2006-08-11,/9ePdNzKVvGHsMMphfS3HeoMvuEX.jpg,spyTqeP8i7c,5.1,589
2207,16 Blocks,"An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.",2006-03-01,/cBLqMVfTZpuKmMQKDLKusb93dbR.jpg,55nKvGV0APA,6.5,2072
6877,Failure to Launch,"At 35, Tripp has an interesting job, a hip car, a passion for sailing, an active dating life, and a great house - trouble is, he still lives with his parents, Al and Sue, who are not happy about it. Al and Sue are fascinated when friends whose adult son has recently moved away from home reveal they hired an expert to help. In desperation to push Tripp out of the nest once and for all, Al and Sue hatch a plan to hire Paula, an ""interventionist,"" who has a formula in these cases.",2006-03-10,/omReuKQ8ItWYD5pOLmsKh3MF24w.jpg,4KZM3PRV0NM,5.8,1769
14609,Ultimate Avengers: The Movie,"When a nuclear missile was fired at Washington in 1945, Captain America managed to detonate it in the upper atmosphere. But then he fell miles into the icy depths of the North Atlantic, where he remained lost for over sixty years. But now, with the world facing the very same evil, Captain America must rise again as our last hope for survival.",2006-02-21,/iMCkGHVrYRdqKROPRPmVaJVSlg3.jpg,IQ9QjHVaurM,6.9,389
950,Ice Age: The Meltdown,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",2006-03-29,/e23bfKyjOiKJ5uOufFgfO7JO5ug.jpg,SNMXO74bw9M,6.7,10278
1967,Ask the Dust,"Mexican beauty Camilla hopes to rise above her station by marrying a wealthy American. That is complicated by meeting Arturo Bandini, a first-generation Italian hoping to land a writing career and a blue-eyed blonde on his arm.",2006-02-02,/iuJZyJNiQxnmMBBqu40mF0a2nuv.jpg,NkkhO8_6Yiw,5.4,161
752,V for Vendetta,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",2006-02-23,/piZOwjyk1g51oPHonc7zaQY3WOv.jpg,3ge0navn9E0,7.9,15442
9655,She's the Man,"Viola Hastings is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.",2006-03-17,/ms9vdHyBLgAj0txnMWI9djGpDGp.jpg,D4OhwrMidSU,6.8,3251
9388,Thank You for Smoking,"Nick Naylor is a charismatic spin-doctor for Big Tobacco who'll fight to protect America's right to smoke -- even if it kills him -- while still remaining a role model for his 12-year old son. When he incurs the wrath of a senator bent on snuffing out cigarettes, Nick's powers of ""filtering the truth"" will be put to the test.",2005-09-09,/41bMmglWT72OaRXrMROEyksOf3J.jpg,Df32RijORLo,7.2,2380
9950,Find Me Guilty,"Based on the true story of Jack DiNorscio, a mobster who defended himself in court for what would be the longest mafia trial in U.S. history.",2006-03-16,/8M0dkX7jOor7exKor1txoUl9Ynu.jpg,tjlkibbkK6w,6.6,535
388,Inside Man,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.",2006-03-17,/ffMUgkDZICNiyaws1Jkv8qG8uFW.jpg,4G7n7O5pel0,7.4,6290
868,Tsotsi,"A young South African boy from the Johannesburg ghetto named Tsotsi, meaning Gangster, leaves home as a child to get away from his helpless parents. Now a teenage thug, Tsotsi finds a baby in the back seat of a car he's just stolen. He decides that it is his responsibility to care for the infant and in the process learns that maybe the criminal life isn’t the best way.",2005-12-23,/r3ebTJFcDZ35GaKcuUQQe243z4f.jpg,yCO4FbYyZIk,7.0,343
14191,Aquamarine,"Two teenage girls discover that mermaids really do exist after a violent storm washes one ashore. The mermaid, a sassy creature named Aquamarine, is determined to prove to her father that real love exists, and enlists the girls' help in winning the heart of a handsome lifeguard.",2006-03-03,/8mioUyXqn60cwSoLrRCaO5ZAsCV.jpg,UhzXwfatkvk,6.5,1565
18009,Leprechaun 2,"A thousand years ago, the Leprechaun left a bloody trail when he ripped through the countryside in search of his stolen gold. Now he's back in the big city using all of his deadly tricks to snare the girl of his nightmares. His bloody quest becomes more deadly when her boyfriend steals one of the Leprechaun's gold coins. The town soon discovers two dead bodies and a trail of gold dust leads them to the Leprechaun's lair.",1994-04-08,/fnCLZ3rpy3enYSHrzcBxnx3fozK.jpg,fPTC15gu_gk,5.5,362
19286,Leprechaun 3,"It was a normal night in Las Vegas, Nevada, all the lights were flashing brightly, until a man with one hand, one eye, and one leg walks into a pawn shop with a statue of a hideous looking Leprechaun. The owner claims it's a good luck charm. The statue also wore a medallion around it's neck. The careless pawn shop owner took off the medallion setting the Leprechaun free...",1995-06-27,/z9NT2smK66pYOjBtmZuKFFTZ478.jpg,,5.8,350
19287,Leprechaun 4: In Space,"On a planet in a distant galaxy, a power hungry Leprechaun, holds a beautiful alien princess hostage in order to marry her for her royal title. With her title and his beloved gold, he'll be able to rule the universe. While making his maniacal plans, what he doesn't count on is an invading platoon of marines from Earth, to save the princess and foil his plans. An accomplished trickster, the Leprechaun stows himself away on the orbiting spaceship and wreaks havoc on the crew in an attempt to recapture his bride.",1997-02-25,/2nt0095grCSepz6xU24a5yP5mwc.jpg,biZ_dM_Becc,4.6,259
1379,Lights in the Dusk,"Outcast by his co-workers and living alone, Koistinen is a security guard who works the night shift in a luxury shopping mall in Helsinki. But when icy blonde Mirja approaches him, the lonely Koistinen falls helplessly for her, unaware she is manipulating him for her criminal boyfriend.",2006-02-03,/vBn28XPBI4vOKye1NSTGghdvGoJ.jpg,ouvpguaIfjw,6.7,160
9792,The Hills Have Eyes,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey.",2006-03-10,/2eJL1Ccr1FN3dm9OSDwyd8uaX1b.jpg,weZ6GEXeYl0,6.5,3297
10067,The Shaggy Dog,The tale of a workaholic dad-turned-dog who finds that being man's best friend shows him the most important job - being a great dad.,2006-03-09,/tGX3YyPaYMbjiRwR5PjRsJW7GtM.jpg,S09rcCJl8pc,4.9,584
35555,Unknown White Male,The true story of Doug Bruce who woke up on Coney Island with total amnesia. This documentary follows him as he rediscovers himself and the world around him.,2005-06-01,/hsFJ2DACY37jwb2huAvyQ9BFVj4.jpg,pv0B0Z6mZrQ,6.5,14
582,The Lives of Others,"In 1984 East Berlin, dedicated Stasi officer Gerd Wiesler begins spying on a famous playwright and his actress-lover Christa-Maria. Wiesler becomes unexpectedly sympathetic to the couple, and faces conflicting loyalties when his superior takes a liking to Christa-Maria.",2006-03-23,/cVUDMnskSc01rdbyH0tLATTJUdP.jpg,n3_iLOp6IhM,8.0,4073
37939,Youth of the Beast,"When a mysterious stranger muscles into two rival yakuza gangs, Tokyo's underworld explodes with violence.",1963-04-21,/dWHa0JT3Syj6WbiwpXBbZMHoKEv.jpg,RY-cennt8CQ,6.9,85
12763,Take the Lead,"A former professional dancer volunteers to teach dance in the New York public school system and, while his background first clashes with his students' tastes, together they create a completely new style of dance. Based on the story of ballroom dancer, Pierre Dulane.",2006-03-17,/vkGSs0eeOOISEe9jddBZnRSkn46.jpg,-yWRRvTBUz4,6.9,734
13222,The Devil and Daniel Johnston,"This 2005 documentary film chronicles the life of Daniel Johnston, a manic-depressive genius singer/songwriter/artist, from childhood up to the present, with an emphasis on his mental illness and how it manifested itself in demonic self-obsession.",2006-03-31,/7c5FUlodgZl52tMlpw2G64kqttt.jpg,2qtFPOxDMs4,7.7,140
1561,Mouchette,A young girl living in the French countryside suffers constant indignities at the hand of alcoholism and her fellow man.,1967-03-28,/cITZsSQ7VG122xQ0xAN3NHZF0OH.jpg,j9HXcsE0gI8,7.4,276
186,Lucky Number Slevin,"Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma.",2006-02-24,/x21s3p5wPww534nYj1cWakTcqz4.jpg,oYOiObTFtNk,7.5,4411
219,Volver,"Three generations of women deal with family secrets while surviving the east wind, fire, insanity, superstition, lies and even death.",2006-03-17,/m1ZUDGTFtVGE3zjTvF8OiQ9um5e.jpg,ZmWsnWy0iUA,7.5,1888
13751,Akeelah and the Bee,"11-year-old Akeelah Anderson has a way with words. After winning her schoolwide spelling bee, she decides to enter the competition, despite her classmates' derision and the antipathy of her mother Tanya. Thanks to the efforts of her teacher Dr. Larabee, she reaches the finals. As she gets to know her fellow competitors, Akeelah realizes that coming first isn't everything in life.",2006-04-28,/tLejxaLJu8Qh5F2VKacWniMSZ3v.jpg,8Sf4Lwxg6lQ,7.0,346
53961,Brainstorm,"Neto is a middle class teenager living a normal life. After his father finds a marijuana cigarette on his pocket, he is sent to a mental institution, where he gets to know a completely absurd and inhumane reality in which people are devoured by a corrupt and cruel system.",2001-06-22,/x6NXI2jvi9iKbzjjHRMtZ7mCPjB.jpg,,7.9,230
10069,Stay Alive,"After the brutal death of a friend, a group of friends find themselves in possession of a video-game called ""Stay Alive,"" a blood-curdling true story of a 17th century noblewoman known as the Blood Countess. After playing the game when they know they shouldn't, however, the friends realize that once they die in the game — they die for real!",2006-03-24,/hsSJwroE7jugEROB8tmyxJP91Ho.jpg,DjzqGzuZSfI,5.8,816
3093,Basic Instinct 2,"Novelist Catherine Tramell is once again in trouble with the law, and Scotland Yard appoints psychiatrist Dr. Michael Glass to evaluate her. Though, like Detective Nick Curran before him, Glass is entranced by Tramell and lured into a seductive game.",2006-03-29,/yNRSbx6AhOlW673t2073Wr2iH4U.jpg,W7eAJ3f7C5c,5.0,827
